Station,utm_e,utm_n,height,utm_z
4146,375048.26744,5031119.83557,0,ON-9
4147,375046.07972,5031121.35330,0,ON-9
4148,375048.20260,5031119.32525,0,ON-9
4149,375047.25133,5031119.32751,0,ON-9
4150,375047.39025,5031118.22641,0,ON-9
4151,375047.72470,5031118.61745,0,ON-9
4152,375046.72136,5031120.23310,0,ON-9
4153,375046.72136,5031118.89530,0,ON-9
4154,375048.05915,5031119.56420,0,ON-9
4155,375048.72804,5031118.22641,0,ON-9
4156,375048.05915,5031119.56420,0,ON-9
4157,375049.39694,5031119.56420,0,ON-9
4158,375048.72804,5031120.23310,0,ON-9
4159,375048.47517,5031119.18897,0,ON-9
4160,375046.72136,5031118.89530,0,ON-9
4161,375047.18196,5031119.29283,0,ON-9
4162,375047.39025,5031118.89530,0,ON-9
4163,375048.05915,5031119.56420,0,ON-9
4164,375047.39025,5031119.56420,0,ON-9
4165,375046.72136,5031119.56420,0,ON-9
4166,375047.72470,5031118.43850,0,ON-9
4167,375047.39025,5031119.56420,0,ON-9
4168,375047.15344,5031119.08654,0,ON-9
4169,375047.72470,5031120.74763,0,ON-9
4170,373401.72310,5031682.27535,0,ON-9
4171,374630.73624,5031241.21831,0,ON-9
4172,374628.78615,5031241.84604,0,ON-9
4173,374629.73290,5031243.23254,0,ON-9
4174,374629.73290,5031242.79279,0,ON-9
4175,374629.73290,5031241.46320,0,ON-9
4176,374629.25953,5031243.73953,0,ON-9
4177,374630.73624,5031243.89389,0,ON-9
4178,372453.38465,5032005.56980,0,ON-9
4179,372453.71910,5032005.94503,0,ON-9
4180,372453.38465,5032007.57649,0,ON-9
4181,372454.05355,5032006.23870,0,ON-9
4182,372454.05355,5032007.57649,0,ON-9
4183,372452.76331,5032006.28665,0,ON-9
4184,372242.05525,5032111.58000,0,ON-9
4185,372242.05525,5032112.24890,0,ON-9
4186,372241.72080,5032112.48226,0,ON-9
4187,372242.72414,5032111.58000,0,ON-9
4188,372242.05525,5032111.58000,0,ON-9
4189,372242.17176,5032111.80548,0,ON-9
4190,372240.76501,5032112.77474,0,ON-9
4191,372242.66755,5032110.86994,0,ON-9
4192,372242.23030,5032110.56100,0,ON-9
4193,372242.19417,5032111.81669,0,ON-9
4194,372241.72080,5032112.29685,0,ON-9
4195,373830.73174,5031518.56280,0,ON-9
4196,373830.67515,5031518.32611,0,ON-9
4197,373829.47797,5031517.31709,0,ON-9
4198,373829.72840,5031517.36806,0,ON-9
4199,373266.14494,5031728.91845,0,ON-9
4200,373810.58253,5031525.36496,0,ON-9
4201,373542.85519,5031628.57028,0,ON-9
4202,373674.70396,5031578.80463,0,ON-9
4203,373772.08889,5031539.22223,0,ON-9
4204,374901.67377,5031165.84154,0,ON-9
4205,374475.55230,5031292.05443,0,ON-9
4206,374294.27480,5031327.87542,0,ON-9
4207,374498.35792,5031287.11382,0,ON-9
4208,374499.55539,5031285.39634,0,ON-9
4209,374504.04592,5031283.89421,0,ON-9
4210,374445.11752,5031305.75137,0,ON-9
4211,374603.31150,5031249.91396,0,ON-9
4212,374500.30146,5031284.69657,0,ON-9
4213,374512.11884,5031282.36327,0,ON-9
4214,373928.39061,5031483.78019,0,ON-9
4215,374301.11759,5031328.16212,0,ON-9
4216,384734.30190,5039695.61500,0,ON-9
4217,384922.49330,5039819.50745,0,ON-9
4218,363756.61232,5021821.31061,0,ON-9
4219,363592.92846,5021719.57796,0,ON-9
4220,363610.47887,5021762.03496,0,ON-9
4221,367913.24415,5032712.49520,0,ON-9
4222,367911.83933,5032713.58810,0,ON-9
4223,367911.62823,5032712.55195,0,ON-9
4224,367999.17059,5032574.61360,0,ON-9
4225,368001.17700,5032573.35565,0,ON-9
4226,368001.17247,5032573.83129,0,ON-9
4227,367999.60620,5032572.50170,0,ON-9
4228,368000.36465,5032572.25681,0,ON-9
4229,367999.69576,5032573.59460,0,ON-9
4230,368001.03355,5032573.59460,0,ON-9
4231,368206.70910,5032229.50428,0,ON-9
4232,368205.42705,5032226.29915,0,ON-9
4233,368205.76235,5032227.34451,0,ON-9
4234,368206.70910,5032227.58120,0,ON-9
4235,368207.71244,5032228.25010,0,ON-9
4236,368206.70910,5032228.12765,0,ON-9
4237,368207.45957,5032227.20597,0,ON-9
4238,368207.09973,5032227.58120,0,ON-9
4239,367957.05957,5032641.22213,0,ON-9
4240,367958.34163,5032640.58110,0,ON-9
4241,367959.22911,5032641.60010,0,ON-9
4242,368094.71044,5032420.25860,0,ON-9
4243,368094.04155,5032420.25860,0,ON-9
4244,368093.65034,5032419.35661,0,ON-9
4245,368093.37265,5032418.92080,0,ON-9
4246,367852.31095,5032817.02972,0,ON-9
4247,368068.57223,5032462.12341,0,ON-9
4248,368180.95659,5032278.41732,0,ON-9
4249,368161.13108,5032310.43949,0,ON-9
4250,368037.01388,5032512.29355,0,ON-9
4251,368016.49367,5032549.13850,0,ON-9
4252,368126.48672,5032367.06371,0,ON-9
4253,368100.73051,5032407.54957,0,ON-9
4254,377405.72490,4998957.30790,0,ON-9
4255,375590.34007,4997714.44721,0,ON-9
4256,375591.23990,4997713.06015,0,ON-9
4257,374386.70736,4996966.93931,0,ON-9
4258,377831.72496,4999218.64560,0,ON-9
4259,383259.85020,5002757.40679,0,ON-9
4260,383613.19260,5002985.74374,0,ON-9
4261,377784.90221,4999190.55196,0,ON-9
4262,377892.76342,4999256.72980,0,ON-9
4263,379525.00793,5000295.15359,0,ON-9
4264,377597.00978,4999076.06680,0,ON-9
4265,369334.32712,5032723.02189,0,ON-9
4266,369334.97931,5032723.02189,0,ON-9
4267,369335.30540,5032723.34798,0,ON-9
4268,369335.60982,5032722.36352,0,ON-9
4269,369333.62242,5032722.86037,0,ON-9
4270,368852.37704,5032431.25321,0,ON-9
4271,368592.04205,5032275.59239,0,ON-9
4272,368592.71094,5032274.92349,0,ON-9
4273,368593.37984,5032273.58570,0,ON-9
4274,368592.18097,5032272.40227,0,ON-9
4275,368591.70760,5032273.35608,0,ON-9
4276,368591.70760,5032273.34675,0,ON-9
4277,368591.37315,5032271.57901,0,ON-9
4278,368590.20666,5032274.71140,0,ON-9
4279,368591.25664,5032272.90926,0,ON-9
4280,368591.37315,5032273.58570,0,ON-9
4281,368227.16552,5032046.30596,0,ON-9
4282,368227.62994,5032048.42047,0,ON-9
4283,368228.03545,5032047.24260,0,ON-9
4284,368226.26731,5032046.33475,0,ON-9
4285,368226.63005,5032045.77049,0,ON-9
4286,368227.70100,5032047.28376,0,ON-9
4287,368227.94953,5032046.38454,0,ON-9
4288,368226.74521,5032046.81265,0,ON-9
4289,368227.36655,5032044.56701,0,ON-9
4290,368227.70100,5032046.35795,0,ON-9
4291,368227.70100,5032045.21685,0,ON-9
4292,368227.15826,5032046.84507,0,ON-9
4293,368226.59401,5032047.60418,0,ON-9
4294,368228.03545,5032046.57370,0,ON-9
4295,368227.95201,5032047.67746,0,ON-9
4296,368228.03545,5032045.90480,0,ON-9
4297,368228.45147,5032046.94893,0,ON-9
4298,368227.70085,5032046.57375,0,ON-9
4299,368340.53897,5032119.80797,0,ON-9
4300,368340.86837,5032121.03535,0,ON-9
4301,368341.51445,5032120.44900,0,ON-9
4302,368341.51445,5032121.78679,0,ON-9
4303,368340.72904,5032120.67448,0,ON-9
4304,368340.09452,5032120.17763,0,ON-9
4305,369379.00208,5032751.66229,0,ON-9
4306,368319.68613,5032106.65720,0,ON-9
4307,368173.85485,5032012.45999,0,ON-9
4308,368202.01794,5032029.63381,0,ON-9
4309,368191.24615,5032021.82454,0,ON-9
4310,368260.72361,5032069.84451,0,ON-9
4311,368249.00278,5032060.53820,0,ON-9
4312,368273.83397,5032076.69582,0,ON-9
4313,364961.79830,5011559.64530,0,ON-9
4314,363029.61158,5028077.55060,0,ON-9
4315,353305.11890,5015423.86800,0,ON-9
4316,368942.62692,5026731.86426,0,ON-9
4317,368897.44900,5027671.66815,0,ON-9
4318,368896.97110,5027671.66815,0,ON-9
4319,368897.19816,5027671.90710,0,ON-9
4320,368897.44900,5027671.36065,0,ON-9
4321,368898.45234,5027672.57600,0,ON-9
4322,364695.29729,5016764.59050,0,ON-9
4323,364241.15384,5023572.28598,0,ON-9
4324,362980.68960,5022908.17784,0,ON-9
4325,362981.33063,5022906.21935,0,ON-9
4326,364550.54391,5023753.75191,0,ON-9
4327,344513.71996,5014946.91090,0,ON-9
4328,376284.20275,5024509.22677,0,ON-9
4329,376283.23160,5024509.27715,0,ON-9
4330,373728.34588,5022955.90380,0,ON-9
4331,375419.95176,5024005.59533,0,ON-9
4332,371194.19315,5024142.08381,0,ON-9
4333,371194.19315,5024142.75270,0,ON-9
4334,371269.68957,5023897.62664,0,ON-9
4335,367390.37665,5021524.15670,0,ON-9
4336,367391.04555,5021523.48780,0,ON-9
4337,367389.70776,5021524.15670,0,ON-9
4338,367390.20160,5021524.50680,0,ON-9
4339,367390.26417,5021522.81741,0,ON-9
4340,367390.37665,5021522.15001,0,ON-9
4341,367389.27741,5021523.72675,0,ON-9
4342,367391.79658,5021522.13095,0,ON-9
4343,367390.71110,5021523.75917,0,ON-9
4344,367391.04555,5021523.48780,0,ON-9
4345,383868.33853,5038234.12324,0,ON-9
4346,366942.59015,5025492.70043,0,ON-9
4347,380846.51156,5038581.56451,0,ON-9
4348,381090.80913,5038833.03328,0,ON-9
4349,384551.51700,5034726.57590,0,ON-9
4350,384551.51700,5034726.57590,0,ON-9
4351,384551.51700,5034726.57590,0,ON-9
4352,384551.51700,5034726.57590,0,ON-9
4353,363421.08286,5024098.36330,0,ON-9
4354,363373.20321,5023946.06265,0,ON-9
4355,363233.52634,5023985.25794,0,ON-9
4356,365615.58211,5015785.48380,0,ON-9
4357,365354.62168,5015636.04735,0,ON-9
4358,348643.17725,5013722.73470,0,ON-9
4359,358164.66110,5020640.25702,0,ON-9
4360,385814.65541,5037658.94982,0,ON-9
4361,349328.66100,5015791.38300,0,ON-9
4362,362834.70203,5027046.83976,0,ON-9
4363,362650.48464,5027500.31401,0,ON-9
4364,385756.36197,5037795.50870,0,ON-9
4365,354111.67815,5016590.20481,0,ON-9
4366,381259.35021,5038212.28733,0,ON-9
4367,382227.11404,5035959.40952,0,ON-9
4368,382226.41365,5035959.24030,0,ON-9
4369,382225.46605,5035958.57140,0,ON-9
4370,382227.22147,5035958.33471,0,ON-9
4371,382223.86375,5035959.40952,0,ON-9
4372,382227.29455,5035958.57140,0,ON-9
4373,382227.75144,5035957.90250,0,ON-9
4374,382226.50022,5035958.87789,0,ON-9
4375,383333.08906,5036664.56960,0,ON-9
4376,383334.28554,5036664.86292,0,ON-9
4377,380583.51484,5033295.28306,0,ON-9
4378,381668.28233,5036756.50099,0,ON-9
4379,370453.81981,5034079.85952,0,ON-9
4380,370285.68971,5033904.00572,0,ON-9
4381,370268.96318,5033886.17574,0,ON-9
4382,380092.40277,5035146.86559,0,ON-9
4383,364883.16400,5011750.42900,0,ON-9
4384,370018.08608,5033304.32383,0,ON-9
4385,370163.58304,5033319.58986,0,ON-9
4386,370162.61240,5033317.94726,0,ON-9
4387,369852.04705,5033268.92939,0,ON-9
4388,369851.71260,5033267.36814,0,ON-9
4389,369851.74445,5033267.60061,0,ON-9
4390,370207.05303,5033326.02696,0,ON-9
4391,393676.17475,5023504.27847,0,ON-9
4392,389638.17245,5021966.13940,0,ON-9
4393,394886.87326,5024095.78730,0,ON-9
4394,394888.96950,5024095.90975,0,ON-9
4395,375419.63087,5020510.98191,0,ON-9
4396,335556.51350,5025182.00465,0,ON-9
4397,335556.17905,5025183.22000,0,ON-9
4398,333615.19284,5027191.33952,0,ON-9
4399,371338.89703,5032666.90733,0,ON-9
4400,371045.02775,4994896.14585,0,ON-9
4401,362404.24135,5024139.51040,0,ON-9
4402,362404.65069,5024138.79355,0,ON-9
4403,362403.69490,5024140.63610,0,ON-9
4404,330958.54049,5026098.14638,0,ON-9
4405,339069.42609,5022997.94637,0,ON-9
4406,340975.67154,5022902.41782,0,ON-9
4407,334969.65776,5023670.84319,0,ON-9
4408,337698.67335,5021782.26638,0,ON-9
4409,337679.13034,5021758.68088,0,ON-9
4410,343096.24825,5022593.26910,0,ON-9
4411,343092.12702,5022592.90293,0,ON-9
4412,372332.07496,5032481.13205,0,ON-9
4413,370914.22006,5032338.20667,0,ON-9
4414,369968.05135,5032233.25060,0,ON-9
4415,371362.35524,5032388.03355,0,ON-9
4416,370700.94037,5032316.04864,0,ON-9
4417,372094.04735,5032471.91600,0,ON-9
4418,372092.70956,5032473.25380,0,ON-9
4419,372094.71624,5032470.57821,0,ON-9
4420,372094.71624,5032471.24711,0,ON-9
4421,372094.18627,5032471.40147,0,ON-9
4422,372093.07187,5032471.94387,0,ON-9
4423,372093.71290,5032472.90388,0,ON-9
4424,372093.71290,5032473.29496,0,ON-9
4425,372093.26597,5032472.80836,0,ON-9
4426,372093.23953,5032473.76833,0,ON-9
4427,372093.71290,5032471.46758,0,ON-9
4428,372094.25935,5032472.03845,0,ON-9
4429,372093.23953,5032472.34821,0,ON-9
4430,372094.71624,5032471.91600,0,ON-9
4431,372093.23953,5032471.87484,0,ON-9
4432,372094.66869,5032473.77964,0,ON-9
4433,372094.65965,5032472.34821,0,ON-9
4434,372092.70956,5032473.92269,0,ON-9
4435,372094.04735,5032472.58490,0,ON-9
4436,372093.37845,5032473.25380,0,ON-9
4437,372093.71290,5032472.35942,0,ON-9
4438,372093.26194,5032473.26134,0,ON-9
4439,372094.04735,5032472.58490,0,ON-9
4440,372092.62742,5032473.39901,0,ON-9
4441,372092.96243,5032472.96013,0,ON-9
4442,372093.71290,5032473.71060,0,ON-9
4443,372092.70956,5032473.25380,0,ON-9
4444,372094.71624,5032473.92269,0,ON-9
4445,372093.37845,5032471.91600,0,ON-9
4446,372093.23953,5032473.76833,0,ON-9
4447,372094.18627,5032471.87484,0,ON-9
4448,372093.71290,5032471.90846,0,ON-9
4449,371697.60695,5032428.24089,0,ON-9
4450,370312.66889,5032270.82435,0,ON-9
4451,370311.71310,5032269.62846,0,ON-9
4452,370311.94979,5032271.29546,0,ON-9
4453,370312.18647,5032269.87534,0,ON-9
4454,370311.37865,5032272.59209,0,ON-9
4455,370312.04755,5032271.92319,0,ON-9
4456,370311.37865,5032269.91650,0,ON-9
4457,370312.04755,5032272.59209,0,ON-9
4458,370312.71644,5032272.59209,0,ON-9
4459,370311.37865,5032269.91650,0,ON-9
4460,370312.66889,5032271.78014,0,ON-9
4461,371383.24826,5032388.28314,0,ON-9
4462,371687.79071,5032426.25259,0,ON-9
4463,372401.96194,5032455.83616,0,ON-9
4464,372479.14999,5032427.63251,0,ON-9
4465,372147.20402,5032478.97543,0,ON-9
4466,371120.04476,5032361.22334,0,ON-9
4467,371105.72508,5032360.44111,0,ON-9
4468,370815.49372,5032326.39521,0,ON-9
4469,371847.09872,5032442.80009,0,ON-9
4470,370591.57075,5032300.36595,0,ON-9
4471,370595.85837,5032300.36595,0,ON-9
4472,369256.67764,4990839.42879,0,ON-9
4473,369252.68966,4990840.87791,0,ON-9
4474,369252.68966,4990842.21570,0,ON-9
4475,369254.02745,4990842.88460,0,ON-9
4476,361539.87311,4983442.76206,0,ON-9
4477,358125.51962,4981311.78748,0,ON-9
4478,371940.77659,4993069.50569,0,ON-9
4479,371848.70068,4992682.30496,0,ON-9
4480,371938.11283,4992841.45788,0,ON-9
4481,367802.24098,4989567.80296,0,ON-9
4482,369666.28373,4991203.68651,0,ON-9
4483,370022.79239,4991517.28196,0,ON-9
4484,370037.36584,4991531.89334,0,ON-9
4485,370189.87420,4991664.33481,0,ON-9
4486,365418.54119,4987476.07380,0,ON-9
4487,363109.73182,4985427.84895,0,ON-9
4488,363085.62583,4985409.36683,0,ON-9
4489,378648.46221,5012812.03423,0,ON-9
4490,365496.30824,5026951.80723,0,ON-9
4491,384313.09635,5036323.23000,0,ON-9
4492,384313.01926,5036322.40990,0,ON-9
4493,370761.44016,5030107.51100,0,ON-9
4494,369297.69367,5033735.16720,0,ON-9
4495,363201.02325,5027245.20251,0,ON-9
4496,363065.77212,5027162.88882,0,ON-9
4497,362153.14280,5026789.26577,0,ON-9
4498,362535.35835,5026935.87150,0,ON-9
4499,362536.69614,5026938.54709,0,ON-9
4500,362536.16617,5026936.30371,0,ON-9
4501,362999.65363,5027123.56577,0,ON-9
4502,363413.30104,5027339.56386,0,ON-9
4503,370292.26033,5022804.74819,0,ON-9
4504,370525.21194,5023356.76325,0,ON-9
4505,370513.85968,5023386.07488,0,ON-9
4506,372530.06175,5010155.07261,0,ON-9
4507,360233.72059,5022558.96297,0,ON-9
4508,360373.74870,5023036.67184,0,ON-9
4509,366884.04615,5028136.87740,0,ON-9
4510,366884.04615,5028136.87740,0,ON-9
4511,366883.72432,5028137.29547,0,ON-9
4512,366884.04615,5028138.21520,0,ON-9
4513,366884.00786,5028137.42246,0,ON-9
4514,366884.04615,5028138.88409,0,ON-9
4515,366883.34468,5028137.14079,0,ON-9
4516,366883.71109,5028137.54651,0,ON-9
4517,381209.54223,5038229.62647,0,ON-9
4518,384428.07109,5036444.61990,0,ON-9
4519,380082.17200,5034351.12667,0,ON-9
4520,388676.72109,5040869.43659,0,ON-9
4521,383108.79961,5035761.84565,0,ON-9
4522,383109.75540,5035763.74593,0,ON-9
4523,383110.71119,5035761.36776,0,ON-9
4524,383110.70215,5035761.85244,0,ON-9
4525,365668.65005,5029499.37447,0,ON-9
4526,359729.67240,5023651.85995,0,ON-9
4527,359729.12595,5023649.41020,0,ON-9
4528,360320.00676,5023833.84200,0,ON-9
4529,360321.01010,5023835.84869,0,ON-9
4530,360322.68234,5023835.17980,0,ON-9
4531,360321.20563,5023835.69433,0,ON-9
4532,360122.35255,5023335.58927,0,ON-9
4533,359627.02437,5023733.58832,0,ON-9
4534,359628.94132,5023733.91650,0,ON-9
4535,359628.13877,5023735.27471,0,ON-9
4536,359939.44927,5023271.24917,0,ON-9
4537,360124.39617,5023334.96682,0,ON-9
4538,359840.01205,5023418.71325,0,ON-9
4539,371193.89651,5034279.38954,0,ON-9
4540,363673.87103,5027553.19430,0,ON-9
4541,360487.25364,5024535.60141,0,ON-9
4542,365090.64410,5012122.31100,0,ON-9
4543,365090.64410,5012122.31100,0,ON-9
4544,364650.97510,5011867.22940,0,ON-9
4545,392364.15115,5037643.86530,0,ON-9
4546,391044.29216,5040825.68533,0,ON-9
4547,390851.22684,5041308.73678,0,ON-9
4548,397537.68277,5024742.84949,0,ON-9
4549,391818.24948,5038969.79102,0,ON-9
4550,395514.11833,5029730.94914,0,ON-9
4551,393296.42284,5035414.49780,0,ON-9
4552,391626.62688,5039410.49278,0,ON-9
4553,333687.60644,5040340.35330,0,ON-9
4554,346290.17600,5027171.28807,0,ON-9
4555,346290.65735,5027172.36831,0,ON-9
4556,338029.26435,5035928.95970,0,ON-9
4557,345529.61921,5027920.68172,0,ON-9
4558,347174.93525,5026066.87409,0,ON-9
4559,347172.15717,5026066.42715,0,ON-9
4560,347174.26635,5026066.20520,0,ON-9
4561,347173.65405,5026066.71973,0,ON-9
4562,342338.39536,5031478.33951,0,ON-9
4563,342338.49065,5031477.35534,0,ON-9
4564,342338.45517,5031478.43717,0,ON-9
4565,342338.60014,5031475.57211,0,ON-9
4566,340158.07247,5033679.84809,0,ON-9
4567,334891.24191,5039148.05163,0,ON-9
4568,335002.73583,5039033.02072,0,ON-9
4569,336835.54274,5037151.76081,0,ON-9
4570,337460.42302,5036539.63318,0,ON-9
4571,342875.48437,5030842.46662,0,ON-9
4572,344170.71127,5029345.79968,0,ON-9
4573,344585.50130,5028891.85363,0,ON-9
4574,342410.42450,5031407.62547,0,ON-9
4575,346276.34479,5027190.30325,0,ON-9
4576,346214.68397,5027244.77751,0,ON-9
4577,338315.36169,5035608.74338,0,ON-9
4578,338053.31675,5035905.91065,0,ON-9
4579,339946.57883,5033893.14318,0,ON-9
4580,345887.24156,5027554.40261,0,ON-9
4581,347176.94194,5026201.32225,0,ON-9
4582,345071.58323,5028373.59449,0,ON-9
4583,340222.81649,5033618.07294,0,ON-9
4584,340702.28596,5033140.22133,0,ON-9
4585,347107.37802,5026393.75388,0,ON-9
4586,372221.40790,5024431.69290,0,ON-9
4587,385186.53502,5038325.40002,0,ON-9
4588,370135.81465,5033102.25599,0,ON-9
4589,370135.75271,5033101.82455,0,ON-9
4590,370137.71184,5033102.92339,0,ON-9
4591,370136.73535,5033101.52972,0,ON-9
4592,370136.70850,5033099.11646,0,ON-9
4593,370137.04295,5033102.92339,0,ON-9
4594,370023.06760,5033299.40498,0,ON-9
4595,380855.73730,5037125.79099,0,ON-9
4596,375507.70890,5035523.11075,0,ON-9
4597,360066.74232,4982833.16140,0,ON-9
4598,342917.49786,5005064.07111,0,ON-9
4599,342918.97910,5005066.12575,0,ON-9
4600,356724.04587,4986389.00911,0,ON-9
4601,354336.54200,4989351.27180,0,ON-9
4602,354337.54534,4989349.93401,0,ON-9
4603,354337.00124,4989350.58294,0,ON-9
4604,354336.06863,4989351.03511,0,ON-9
4605,354355.59828,4989346.56865,0,ON-9
4606,354309.99651,4989406.80662,0,ON-9
4607,354336.20755,4989351.94070,0,ON-9
4608,347112.14682,5000228.50086,0,ON-9
4609,345865.44228,5001677.60058,0,ON-9
4610,359022.87657,4983983.65210,0,ON-9
4611,359127.52403,4983871.81631,0,ON-9
4612,351031.68874,4995609.11717,0,ON-9
4613,356375.82778,4986644.43794,0,ON-9
4614,354385.03698,4989302.44237,0,ON-9
4615,355746.88883,4986901.99729,0,ON-9
4616,367115.04855,5025923.53260,0,ON-9
4617,367115.71744,5025923.53260,0,ON-9
4618,367114.71410,5025923.29365,0,ON-9
4619,367116.13422,5025923.76929,0,ON-9
4620,366906.19876,5025771.93640,0,ON-9
4621,366467.15090,5025493.57638,0,ON-9
4622,365280.11655,5024420.21810,0,ON-9
4623,353772.95705,5018172.05500,0,ON-9
4624,353773.62595,5018171.38610,0,ON-9
4625,353773.29150,5018172.05500,0,ON-9
4626,354526.42551,5016263.41355,0,ON-9
4627,354273.55495,5016903.49210,0,ON-9
4628,354619.61896,5016028.09610,0,ON-9
4629,354620.95675,5016028.09610,0,ON-9
4630,354621.21032,5016027.02778,0,ON-9
4631,354621.57809,5016027.66615,0,ON-9
4632,354621.05431,5016027.61373,0,ON-9
4633,354621.45936,5016027.06175,0,ON-9
4634,354621.62564,5016027.42720,0,ON-9
4635,354621.62564,5016025.42051,0,ON-9
4636,354621.62564,5016026.75830,0,ON-9
4637,354620.85498,5016027.49609,0,ON-9
4638,355963.30634,5012595.74349,0,ON-9
4639,355959.96186,5012593.73680,0,ON-9
4640,355961.29965,5012593.06791,0,ON-9
4641,355961.29965,5012593.06791,0,ON-9
4642,355961.20260,5012593.32695,0,ON-9
4643,355961.63410,5012594.16675,0,ON-9
4644,355961.16073,5012594.16901,0,ON-9
4645,355961.63410,5012594.16675,0,ON-9
4646,355962.63744,5012594.40570,0,ON-9
4647,355962.63744,5012594.40570,0,ON-9
4648,355961.63410,5012594.64239,0,ON-9
4649,355959.96186,5012594.40570,0,ON-9
4650,355961.08765,5012595.49860,0,ON-9
4651,355962.63744,5012593.06791,0,ON-9
4652,355961.96855,5012595.07460,0,ON-9
4653,354798.29485,5015588.09360,0,ON-9
4654,354798.29485,5015587.42470,0,ON-9
4655,354798.96375,5015586.75580,0,ON-9
4656,355334.48650,5014247.20955,0,ON-9
4657,355334.10140,5014248.14215,0,ON-9
4658,353673.29045,5018423.12221,0,ON-9
4659,353673.95935,5018424.46000,0,ON-9
4660,353675.29714,5018425.12890,0,ON-9
4661,353674.05640,5018424.67575,0,ON-9
4662,353674.29083,5018424.23802,0,ON-9
4663,353673.84688,5018425.12593,0,ON-9
